id,longitude,latitude,time,B2,B3,B4,B8,B8A,B11,B12,timestamp
20190916T222539_20190916T222700_T59GMM,170.89159197941186,-43.99925803735313,1568672905000,719.0,775.0,742.0,1150.0,1089.0,838,695,2019-09-17 10:28:25
20190919T223659_20190919T223701_T59GMM,170.89159197941186,-43.99925803735313,1568932701289,161.0,151.0,85.0,68.0,117.0,117,86,2019-09-20 10:38:21
20190921T222541_20190921T222538_T59GMM,170.89159197941186,-43.99925803735313,1569104902640,5104.0,4996.0,5072.0,5612.0,5254.0,4601,3715,2019-09-22 10:28:22
20190921T222541_20190921T222820_T59GMM,170.89159197941186,-43.99925803735313,1569104909461,5568.0,5280.0,5220.0,5580.0,5232.0,4530,3697,2019-09-22 10:28:29
20190924T223701_20190924T223703_T59GMM,170.89159197941186,-43.99925803735313,1569364702857,12064.0,11184.0,10832.0,11160.0,10280.0,3214,2960,2019-09-25 10:38:22
20190926T222539_20190926T222537_T59GMM,170.89159197941186,-43.99925803735313,1569536905589,2456.0,2446.0,2422.0,3398.0,3255.0,2155,1914,2019-09-27 10:28:25
20190929T223659_20190929T223702_T59GMM,170.89159197941186,-43.99925803735313,1569796702507,10800.0,10208.0,9880.0,10560.0,9581.0,5500,5858,2019-09-30 10:38:22
20191001T222541_20191001T222539_T59GMM,170.89159197941186,-43.99925803735313,1569968907344,1792.0,1868.0,1702.0,3604.0,2302.0,2354,1675,2019-10-02 10:28:27
20191004T223701_20191004T223704_T59GMM,170.89159197941186,-43.99925803735313,1570228704263,5672.0,5612.0,5736.0,6212.0,6053.0,2113,1638,2019-10-05 10:38:24
20191006T222539_20191006T222538_T59GMM,170.89159197941186,-43.99925803735313,1570400906413,75.0,61.0,30.0,1.0,21.0,126,93,2019-10-07 10:28:26
20191009T223709_20191009T223703_T59GMM,170.89159197941186,-43.99925803735313,1570660703153,9720.0,9080.0,8928.0,9240.0,8683.0,5598,4231,2019-10-10 10:38:23
20191011T222541_20191011T222540_T59GMM,170.89159197941186,-43.99925803735313,1570832908360,686.0,1038.0,1170.0,3008.0,2741.0,2198,1641,2019-10-12 10:28:28
20191014T223711_20191014T223705_T59GMM,170.89159197941186,-43.99925803735313,1571092705137,2496.0,2562.0,2624.0,3764.0,3699.0,2806,2420,2019-10-15 10:38:25
20191016T222539_20191016T222611_T59GMM,170.89159197941186,-43.99925803735313,1571264906734,3748.0,3870.0,3396.0,5336.0,4833.0,3953,3319,2019-10-17 10:28:26
20191019T223709_20191019T223703_T59GMM,170.89159197941186,-43.99925803735313,1571524703294,1.0,24.0,8.0,1.0,15.0,77,51,2019-10-20 10:38:23
20191021T222551_20191021T222547_T59GMM,170.89159197941186,-43.99925803735313,1571696908815,7208.0,7040.0,7084.0,7700.0,7379.0,2181,2357,2019-10-22 10:28:28
20191024T223711_20191024T223712_T59GMM,170.89159197941186,-43.99925803735313,1571956705413,1628.0,1790.0,1830.0,3228.0,3351.0,2376,2004,2019-10-25 10:38:25
20191026T222549_20191026T222545_T59GMM,170.89159197941186,-43.99925803735313,1572128906455,630.0,816.0,731.0,1644.0,1593.0,1414,958,2019-10-27 10:28:26
20191029T223709_20191029T223709_T59GMM,170.89159197941186,-43.99925803735313,1572388702859,107.0,95.0,48.0,1.0,34.0,120,95,2019-10-30 10:38:22
20191031T222551_20191031T222547_T59GMM,170.89159197941186,-43.99925803735313,1572560908710,1432.0,1490.0,1432.0,2966.0,3037.0,2050,1859,2019-11-01 10:28:28
20191103T223711_20191103T223712_T59GMM,170.89159197941186,-43.99925803735313,1572820705099,21.0,71.0,34.0,1.0,22.0,116,109,2019-11-04 10:38:25
20191105T222549_20191105T222544_T59GMM,170.89159197941186,-43.99925803735313,1572992905527,7192.0,7104.0,7100.0,7768.0,7837.0,4332,3434,2019-11-06 10:28:25
20191108T223709_20191108T223708_T59GMM,170.89159197941186,-43.99925803735313,1573252701737,5660.0,5304.0,4968.0,6436.0,6103.0,4492,3912,2019-11-09 10:38:21
20191110T222551_20191110T222546_T59GMM,170.89159197941186,-43.99925803735313,1573424907937,6908.0,6844.0,6920.0,7724.0,7290.0,2877,2750,2019-11-11 10:28:27
20191113T223711_20191113T223711_T59GMM,170.89159197941186,-43.99925803735313,1573684704169,67.0,70.0,8.0,1.0,1.0,97,102,2019-11-14 10:38:24
20191115T222539_20191115T222542_T59GMM,170.89159197941186,-43.99925803735313,1573856904018,136.0,132.0,110.0,185.0,99.0,191,132,2019-11-16 10:28:24
20191118T223709_20191118T223707_T59GMM,170.89159197941186,-43.99925803735313,1574116700023,5156.0,4864.0,4636.0,5684.0,5615.0,2321,2306,2019-11-19 10:38:20
20191120T222551_20191120T222545_T59GMM,170.89159197941186,-43.99925803735313,1574288906512,843.0,1432.0,1606.0,3912.0,3399.0,2039,1755,2019-11-21 10:28:26
20191123T223711_20191123T223709_T59GMM,170.89159197941186,-43.99925803735313,1574548702559,1.0,56.0,36.0,35.0,64.0,174,138,2019-11-24 10:38:22
20191128T223709_20191128T223704_T59GMM,170.89159197941186,-43.99925803735313,1574980697673,13496.0,12416.0,11680.0,11344.0,10732.0,6360,4391,2019-11-29 10:38:17
20191130T222541_20191130T222543_T59GMM,170.89159197941186,-43.99925803735313,1575152904476,5880.0,5824.0,5768.0,6796.0,6519.0,2824,3064,2019-12-01 10:28:24
20191203T223711_20191203T223707_T59GMM,170.89159197941186,-43.99925803735313,1575412700312,11472.0,10392.0,9704.0,9472.0,8805.0,3667,4096,2019-12-04 10:38:20
20191205T222539_20191205T222538_T59GMM,170.89159197941186,-43.99925803735313,1575584899482,7388.0,7176.0,6940.0,7720.0,7650.0,6282,5848,2019-12-06 10:28:19
20191208T223709_20191208T223703_T59GMM,170.89159197941186,-43.99925803735313,1575844696284,480.0,681.0,298.0,6.0,42.0,89,81,2019-12-09 10:38:16
20191210T222541_20191210T222540_T59GMM,170.89159197941186,-43.99925803735313,1576016901799,6808.0,6320.0,5948.0,6756.0,6461.0,3379,3241,2019-12-11 10:28:21
20191213T223701_20191213T223708_T59GMM,170.89159197941186,-43.99925803735313,1576276697490,2644.0,2504.0,2356.0,4420.0,4197.0,2901,2340,2019-12-14 10:38:17
20191215T222539_20191215T222538_T59GMM,170.89159197941186,-43.99925803735313,1576448900176,7592.0,7100.0,6920.0,7428.0,7094.0,2911,2475,2019-12-16 10:28:20
20191218T223709_20191218T223703_T59GMM,170.89159197941186,-43.99925803735313,1576708696941,3732.0,3726.0,3460.0,5104.0,4701.0,2968,2685,2019-12-19 10:38:16
20191220T222541_20191220T222549_T59GMM,170.89159197941186,-43.99925803735313,1576880899537,72.0,147.0,33.0,1.0,1.0,105,92,2019-12-21 10:28:19
20191223T223701_20191223T223714_T59GMM,170.89159197941186,-43.99925803735313,1577140696399,10560.0,9824.0,9432.0,9376.0,9119.0,6455,5262,2019-12-24 10:38:16
20191225T222539_20191225T222539_T59GMM,170.89159197941186,-43.99925803735313,1577312900599,3708.0,3584.0,3438.0,4620.0,4628.0,3139,2876,2019-12-26 10:28:20
20191228T223709_20191228T223704_T59GMM,170.89159197941186,-43.99925803735313,1577572697211,1.0,8.0,3.0,1.0,,77,84,2019-12-29 10:38:17
20191230T222541_20191230T222539_T59GMM,170.89159197941186,-43.99925803735313,1577744900210,26.0,5.0,1.0,1.0,1.0,79,91,2019-12-31 10:28:20
20200102T223701_20200102T223703_T59GMM,170.89159197941186,-43.99925803735313,1578004696572,367.0,366.0,284.0,155.0,219.0,317,279,2020-01-03 10:38:16
20200104T222539_20200104T222539_T59GMM,170.89159197941186,-43.99925803735313,1578176900439,9872.0,9192.0,8592.0,9136.0,8521.0,6714,5910,2020-01-05 10:28:20
20200107T223709_20200107T223703_T59GMM,170.89159197941186,-43.99925803735313,1578436696901,3174.0,3194.0,3140.0,4724.0,4467.0,2668,2387,2020-01-08 10:38:16
20200109T222541_20200109T222538_T59GMM,170.89159197941186,-43.99925803735313,1578608899884,1388.0,1408.0,1306.0,2214.0,1954.0,1388,1106,2020-01-10 10:28:19
20200112T223701_20200112T223703_T59GMM,170.89159197941186,-43.99925803735313,1578868696349,305.0,352.0,217.0,93.0,133.0,251,178,2020-01-13 10:38:16
20200114T222539_20200114T222538_T59GMM,170.89159197941186,-43.99925803735313,1579040899755,5384.0,5308.0,5196.0,6376.0,6186.0,5173,4499,2020-01-15 10:28:19
20200117T223659_20200117T223702_T59GMM,170.89159197941186,-43.99925803735313,1579300696024,280.0,304.0,209.0,278.0,289.0,297,222,2020-01-18 10:38:16
20200119T222541_20200119T222538_T59GMM,170.89159197941186,-43.99925803735313,1579472899219,1.0,41.0,1.0,1.0,1.0,174,159,2020-01-20 10:28:19
20200122T223701_20200122T223702_T59GMM,170.89159197941186,-43.99925803735313,1579732695540,3480.0,3298.0,3248.0,3642.0,3605.0,3245,2833,2020-01-23 10:38:15
20200124T222539_20200124T222537_T59GMM,170.89159197941186,-43.99925803735313,1579904898522,5136.0,4976.0,4620.0,5340.0,5189.0,3293,3318,2020-01-25 10:28:18
20200127T223659_20200127T223701_T59GMM,170.89159197941186,-43.99925803735313,1580164694658,5488.0,5228.0,5124.0,5812.0,5546.0,4179,3532,2020-01-28 10:38:14
